begin
"57520";"广东休闲娱乐" ; "893" ; "广州" ; "番禺区" ; "广州市" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57520.html"
"59071";"成都市香格里拉酒店" ; "1377" ; "成都" ; "锦江区" ; "成都市锦江区滨江东路9号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59071.html"
"59305";"小酒馆音乐空间" ; "1377" ; "成都" ; "成华区" ; "成都双庆路8号万象城B1层喷泉广场B120号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59305.html"
"59433";"半山艾马仕别墅" ; "1377" ; "成都" ; "双流县" ; "成都市双流县麓山大道381号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59433.html"
"59453";"经典汇艺术剧场" ; "1377" ; "成都" ; "青羊区" ; "成都市青羊区人民中路一段11号体育中心内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59453.html"
"59556";"轻安" ; "1377" ; "成都" ; "高新区" ; "成都市高新区铁像寺路88号 铁像寺水街4-1 轻安" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59556.html"
"59576";"成都丽思卡尔顿酒店" ; "1377" ; "成都" ; "青羊区" ; "成都市青羊区顺城大街269号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59576.html"
"59645";"成都两河艺术馆" ; "1377" ; "成都" ; "青羊区" ; "四川省成都市青羊区苏坡东路2-附5" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59645.html"
"59667";"街子古镇鸾凤青城牌坊" ; "1377" ; "成都" ; "崇州市" ; "崇州市街子古镇街子古镇鸾飞凤舞滨河公园内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59667.html"
"59779";"苏宁城市奥特莱斯4楼" ; "1377" ; "成都" ; "武侯区" ; "成都市武侯区高新区天府大道北段8号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59779.html"
"59789";"四川省人大会议中心多功能厅" ; "1377" ; "成都" ; "锦江区" ; "四川省成都市锦江区人民南路二段34号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59789.html"
"59808";"世外桃源酒店6楼玫瑰厅" ; "1377" ; "成都" ; "武侯区" ; "成都市武侯区科华北路69号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59808.html"
"59818";"秀丽东方生态文化景区" ; "1377" ; "成都" ; "锦江区" ; "四川省成都市锦江大道湿地路秀丽东方景区" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59818.html"
"299";"佛山世纪莲体育中心" ; "923" ; "佛山" ; "禅城区" ; "佛山市新城区岭南大道南" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_299.html"
"530";"佛山市岭南明珠体育馆" ; "923" ; "佛山" ; "禅城区" ; "佛山市禅城区季华五路市广播电视塔对面广场" ; "未知" ; " 未知" ; "3" ; "http://venue.damai.cn/venue_530.html"
"537";"佛山琼花大剧院" ; "923" ; "佛山" ; "禅城区" ; "佛山市祖庙路22号" ; "剧场" ; " 音乐会/话剧" ; "1" ; "http://venue.damai.cn/venue_537.html"
"620";"顺德大良体育场" ; "923" ; "佛山" ; "顺德区" ; "广东省佛山市顺德区凤山中路‎" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_620.html"
"744";"佛山体育馆" ; "923" ; "佛山" ; "禅城区" ; "佛山市禅城区卫国路75号" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_744.html"
"1001";"佛山市顺德区演艺中心" ; "923" ; "佛山" ; "顺德区" ; "广东省佛山市顺德区新城区碧水路顺德演艺中心" ; "剧场" ; " 音乐会" ; "5" ; "http://venue.damai.cn/venue_1001.html"
"1079";"南海艺术剧场" ; "923" ; "佛山" ; "顺德区" ; "佛山市南海区南桂东路63号南海供电局多功能会议中心" ; "剧场" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_1079.html"
"1113";"佛山影剧院" ; "923" ; "佛山" ; "禅城区" ; "佛山禅城区祖庙路22号" ; "剧场" ; " 音乐会/话剧/歌剧/舞蹈芭蕾" ; "0" ; "http://venue.damai.cn/venue_1113.html"
"1140";"顺德体育中心体育馆" ; "923" ; "佛山" ; "顺德区" ; "广东省佛山市顺德区凤山中路‎" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_1140.html"
"1269";"佛山市南海影剧院" ; "923" ; "佛山" ; "南海区" ; "佛山市南海区桂城天佑六路11号" ; "剧场/影院/娱乐休闲" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_1269.html"
"1277";"金马剧院" ; "923" ; "佛山" ; "禅城区" ; "佛山市汾江南路" ; "剧场/影院" ; " 话剧/歌剧/戏曲综艺/魔术马戏" ; "4" ; "http://venue.damai.cn/venue_1277.html"
"1394";"佛山市顺德北滘镇嘉纳仕赛车场" ; "923" ; "佛山" ; "顺德区" ; "佛山市顺德区北滘镇活力体育中心后（海琴水岸斜对面）" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_1394.html"
"1602";"南海体育馆" ; "923" ; "佛山" ; "南海区" ; "桂城南海大道北36号南海体育馆" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_1602.html"
"53201";"佛山市岭南明珠体育馆健身广场" ; "923" ; "佛山" ; "禅城区" ; "佛山市禅城区季华五路市广播电视塔对面广场" ; "广场" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_53201.html"
"53287";"岭南明珠体育馆（训练馆）" ; "923" ; "佛山" ; "禅城区" ; "佛山市禅城区季华五路" ; "体育场馆" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_53287.html"
"53312";"顺德大良街道办礼堂（顺德旧一中礼堂)" ; "923" ; "佛山" ; "顺德区" ; "佛山市顺德区大良文秀路钟楼公园旁" ; "多功能厅" ; " 音乐会" ; "0" ; "http://venue.damai.cn/venue_53312.html"
"53390";"A·D西元livehouse" ; "923" ; "佛山" ; "南海区" ; "南海区灯湖西路保利水城·西街5栋1号" ; "Livehouse" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53390.html"
"53870";"佛山三水西南影剧院" ; "923" ; "佛山" ; "三水区" ; "广东省佛山市三水区西南街道文锋东路1号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_53870.html"
"53958";"佛山电视台一号演播厅" ; "923" ; "佛山" ; "顺德区" ; "佛山市新城区裕和路新闻中心电视台大楼" ; "音乐厅/娱乐休闲/其他" ; " 音乐会/戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_53958.html"
"54166";"佛山市禅城区创意产业园4号楼" ; "923" ; "佛山" ; "禅城区" ; "佛山市禅城区季华四路季华美食城西侧" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54166.html"
"54178";"佛山国际会议展览中心" ; "923" ; "佛山" ; "禅城区" ; "佛山市禅城区南庄镇华夏陶瓷博览城会展中心一楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54178.html"
"55461";"佛山创意产业园23号楼会展中心 " ; "923" ; "佛山" ; "禅城区" ; "佛山市禅城区季华四路33号佛山创意产业园23号楼会展中心 " ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55461.html"
"56782";"佛山南海新天地桂城桂平西路1号4楼" ; "923" ; "佛山" ; "南海区" ; "佛山市南海桂城桂平西路1号4楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56782.html"
"56909";"顺德职业技术学院礼堂" ; "923" ; "佛山" ; "顺德区" ; "广东省佛山市顺德区德胜东路" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56909.html"
"57505";"南海平洲影剧院" ; "923" ; "佛山" ; "南海区" ; "南海区桂城平洲永安路建设大街文化中心" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57505.html"
"57911";"佛山金银岛水城" ; "923" ; "佛山" ; "禅城区" ; "广东省佛山市禅城区汾江中路体育路9号佛山乐园内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57911.html"
"59726";"西樵镇西樵山国艺影视城" ; "923" ; "佛山" ; "南海区" ; "广东省佛山市南海区西樵镇环山大道与山南路交汇处" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59726.html"
"59810";"顺德职业学院梁球居堂" ; "923" ; "佛山" ; "顺德区" ; "顺德德胜东路顺德职业技术学院内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_59810.html"
"59819";"南海区桂城千灯湖市民广场" ; "923" ; "佛山" ; "南海区" ; "广东省佛山市南海区桂城街道" ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_59819.html"
"53989";"成都市当代美术馆" ; "1377" ; "成都" ; "高新区" ; "成都市天府软件园" ; "其他" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_53989.html"
"54039";"保利198公园" ; "1377" ; "成都" ; "新都区" ; "保利198公园" ; "公园" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_54039.html"
"54069";"成都国际非物质文化遗产博览园" ; "1377" ; "成都" ; "青羊区" ; "成都市青羊区光华大道二段" ; "其他" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_54069.html"
"54079";"灵璧奇石文化园" ; "1377" ; "成都" ; "锦江区" ; "安徽省宿州市灵璧县" ; "景区" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_54079.html"
"54123";"成都三圣花乡" ; "1377" ; "成都" ; "锦江区" ; "成都市锦江区三圣花乡" ; "娱乐休闲" ; " 儿童亲子" ; "0" ; "http://venue.damai.cn/venue_54123.html"
"54129";"现代五项赛事中心马术比赛场" ; "1377" ; "成都" ; "双流县" ; "成都市双流县正兴镇" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_54129.html"
"54130";"现代五项赛事中心游泳击剑馆" ; "1377" ; "成都" ; "双流县" ; "成都市双流县正兴镇" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_54130.html"
"54149";"成都万达财富店" ; "1377" ; "成都" ; "锦江区" ; "锦江区盐市口大业路6号财富中心4楼" ; "影院" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_54149.html"
"54156";"国色天乡乐园" ; "1377" ; "成都" ; "温江区" ; "四川省成都市温江区万春镇春柳路置信" ; "娱乐休闲" ; " 演唱会" ; "1" ; "http://venue.damai.cn/venue_54156.html"
"54175";"非遗博览园" ; "1377" ; "成都" ; "青羊区" ; "非遗博览园" ; "娱乐休闲" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_54175.html"
"54204";"大爱成都音乐节大麦网乐迷专属酒店" ; "1377" ; "成都" ; "锦江区" ; "成都" ; "酒店" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_54204.html"
"54238";"成都双流体育场" ; "1377" ; "成都" ; "双流县" ; "成都双流新城区" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54238.html"
"54258";"成都大慈雅韵学堂" ; "1377" ; "成都" ; "锦江区" ; "东顺城南街59号大慈雅韵学堂" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54258.html"
"54261";"成都欢乐谷" ; "1377" ; "成都" ; "金牛区" ; "成都市北三环交大立交" ; "娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54261.html"
"54363";"成都金马国际体育城马术公园" ; "1377" ; "成都" ; "温江区" ; "成都金马国际体育城马术公园" ; "公园" ; " 魔术马戏" ; "0" ; "http://venue.damai.cn/venue_54363.html"
"54402";"劳动人民文化宫戏剧厅" ; "1377" ; "成都" ; "青羊区" ; "成都市青羊大道129号" ; "多功能厅" ; " 话剧/歌剧/戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_54402.html"
"54404";"金堂淮口科玛森林公园" ; "1377" ; "成都" ; "金堂县" ; "金堂淮口科玛森林公园" ; "景区" ; " 演唱会" ; "0" ; "http://venue.damai.cn/venue_54404.html"
"54410";"中国泰迪熊博物馆" ; "1377" ; "成都" ; "温江区" ; "四川省成都市温江区金马湖畔" ; "未知" ; " 儿童亲子" ; "1" ; "http://venue.damai.cn/venue_54410.html"
"54413";"都江堰市飞龙体育馆时空剧场" ; "1377" ; "成都" ; "都江堰市" ; "都江堰马踏飞燕旁" ; "剧场" ; " 音乐会/话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_54413.html"
"54414";"成都理工大学体院馆" ; "1377" ; "成都" ; "成华区" ; "成华区二仙桥东三路1号成都理工大学内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54414.html"
"54420";"成都电视台演播大厅" ; "1377" ; "成都" ; "高新区" ; "成都市高新区高朋大道2号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54420.html"
"54421";"橙天嘉禾影城2号厅" ; "1377" ; "成都" ; "青羊区" ; "顺城大街289号橙天嘉禾影城2号厅（富力天汇7楼）" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54421.html"
"54461";"四川国际网球中心（川投国际酒店）" ; "1377" ; "成都" ; "双流县" ; "中国四川成都双流金河路66号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54461.html"
"54549";"大麦网西南站" ; "1377" ; "成都" ; "青羊区" ; "西南" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54549.html"
"54566";"成都活态互动体验仓" ; "1377" ; "成都" ; "成华区" ; "建设南支路4号东郊记忆（原东区音乐公园）中央大道18号" ; "体育场馆/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54566.html"
"54570";"彭州市体育馆" ; "1377" ; "成都" ; "彭州市" ; "四川省成都市彭州市" ; "体育场馆" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54570.html"
"54663";"五世同堂舞台" ; "1377" ; "成都" ; "锦江区" ; "成都市锦江区东校场社区五世同堂街五昭路1号附9号百姓故事" ; "剧场/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54663.html"
"54674";"SKY CLUB" ; "1377" ; "成都" ; "高新区" ; "成都高新区盛和一路88号康普雷斯大厦24楼SKY CLUB " ; "Livehouse/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54674.html"
"54675";"成都独立民谣liveHouse" ; "1377" ; "成都" ; "武侯区" ; "成都市武侯区金陵横路28号 " ; "Livehouse" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54675.html"
"54696";"四川省川剧院" ; "1377" ; "成都" ; "锦江区" ; "成都市指挥街108号" ; "未知" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_54696.html"
"54697";"成都超级密室X-ROOM" ; "1377" ; "成都" ; "高新区" ; "成都市高新区锦城大道666号奥克斯广场4号门2F（地铁1号线孵化园A出口）" ; "广场" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54697.html"
"54699";"都江堰市工人文化宫剧场" ; "1377" ; "成都" ; "都江堰市" ; "四川省成都市都江堰上善西路1号" ; "剧场" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54699.html"
"54982";"和境国际马术俱乐部" ; "1377" ; "成都" ; "郫县" ; "四川省成都市郫县三道堰镇青杠村九社" ; "景区" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_54982.html"
"55003";"MR.X迷之城堡" ; "1377" ; "成都" ; "成华区" ; "成都市成华区建设南支路4号东区音乐公园32号楼" ; "Livehouse" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_55003.html"
"55007";"卢米埃成都影城" ; "1377" ; "成都" ; "武侯区" ; "四川省成都市武侯区人民南路四段三号来福士广场4楼" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55007.html"
"55013";"虹口雪景温泉" ; "1377" ; "成都" ; "都江堰市" ; "都江堰虹口高原大桥桥头" ; "景区" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55013.html"
"55014";"新津城市名人" ; "1377" ; "成都" ; "新津县" ; "新津岷江大道三段899号" ; "酒店" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55014.html"
"55019";"普罗旺斯薰衣草庄园" ; "1377" ; "成都" ; "大邑县" ; "成都大邑县安仁镇（成温邛高速安仁出口下直走9公里）" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55019.html"
"55165";"天府古戏园" ; "1377" ; "成都" ; "成华区" ; "成都市成华区望平街25号香香巷2楼" ; "剧场" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55165.html"
"55166";"都江堰景区北大门" ; "1377" ; "成都" ; "都江堰市" ; "四川省成都市都江堰市" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55166.html"
"55205";"成都春熙里酒店" ; "1377" ; "成都" ; "锦江区" ; "成都春熙路联升巷18号京都大厦（伊藤洋华堂对面）" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55205.html"
"55206";"成都至尚花园酒店" ; "1377" ; "成都" ; "青羊区" ; "成都市青羊区顺城大街289号富力天汇（原熊猫城）A座西北门" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55206.html"
"55210";"成都优客运动城" ; "1377" ; "成都" ; "武侯区" ; "红牌楼佳灵路9号红星美凯龙6楼" ; "体育场馆" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55210.html"
"55211";"成都少体校羽毛球馆" ; "1377" ; "成都" ; "青羊区" ; "草堂东路150号成都市少年儿童业余体育学校内" ; "体育场馆" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55211.html"
"55212";"成都金羽天翼羽毛球中心" ; "1377" ; "成都" ; "成华区" ; "双林路87号新华公园内" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55212.html"
"55244";"四川300余家旅游景点" ; "1377" ; "成都" ; "锦江区" ; "四川300余家旅游景点" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55244.html"
"55327";"大麦网成都站" ; "1377" ; "成都" ; "青羊区" ; "成都市青羊区大墙西街33号鼓楼国际2806室" ; "其他" ; " 演唱会" ; "1" ; "http://venue.damai.cn/venue_55327.html"
"55361";"“黑暗中对话”体验馆" ; "1377" ; "成都" ; "锦江区" ; "成都市锦江区滨江东路232号" ; "多功能厅/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55361.html"
"55376";"成都市大邑县花水湾镇出江河漂流" ; "1377" ; "成都" ; "大邑县" ; "成都市大邑县花水湾镇出江河" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55376.html"
"55381";"青城山两河漂流" ; "1377" ; "成都" ; "都江堰市" ; "都江堰市青城山大观镇茶坪村" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55381.html"
"56833";"南山区太子路海上世界广场 " ; "906" ; "深圳" ; "南山区" ; "广东省深圳市南山区太子路海上世界广场 " ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56833.html"
"56911";"深圳湾游艇会(南山蛇口）" ; "906" ; "深圳" ; "南山区" ; "深圳市南山区深圳湾游艇会" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56911.html"
